epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-SGD,step,val_loss
1,,4.986476596968714e-06,,0.006137412507086992,,31049,
,,,,,4.986476715483887e-06,31099,
1,,4.986476596968714e-06,,0.005951214116066694,,31099,
,,,,,4.986476715483887e-06,31149,
1,,4.986476596968714e-06,,0.005581913981586695,,31149,
,,,,,4.986476715483887e-06,31199,
1,,4.986476596968714e-06,,0.0053632319904863834,,31199,
,,,,,4.986476715483887e-06,31249,
1,,4.986476596968714e-06,,0.005676675122231245,,31249,
,,,,,4.986476715483887e-06,31299,
1,,4.986476596968714e-06,,0.005261541809886694,,31299,
,,,,,4.986476715483887e-06,31349,
1,,4.986476596968714e-06,,0.006134965922683477,,31349,
,,,,,4.986476715483887e-06,31399,
1,,4.986476596968714e-06,,0.005857311654835939,,31399,
,,,,,4.986476715483887e-06,31449,
1,,4.986476596968714e-06,,0.0054462081752717495,,31449,
,,,,,4.986476715483887e-06,31499,
1,,4.986476596968714e-06,,0.005343638360500336,,31499,
,,,,,4.986476715483887e-06,31549,
1,,4.986476596968714e-06,,0.005526870489120483,,31549,
,,,,,4.986476715483887e-06,31599,
1,,4.986476596968714e-06,,0.005255864001810551,,31599,
,,,,,4.986476715483887e-06,31649,
1,,4.986476596968714e-06,,0.0051763104274868965,,31649,
,,,,,4.986476715483887e-06,31699,
1,,4.986476596968714e-06,,0.0051978654228150845,,31699,
,,,,,4.986476715483887e-06,31749,
1,,4.986476596968714e-06,,0.005341828800737858,,31749,
,,,,,4.986476715483887e-06,31799,
1,,4.986476596968714e-06,,0.0065271505154669285,,31799,
,,,,,4.986476715483887e-06,31849,
1,,4.986476596968714e-06,,0.005643982440233231,,31849,
,,,,,4.986476715483887e-06,31899,
1,,4.986476596968714e-06,,0.005193057004362345,,31899,
,,,,,4.986476715483887e-06,31949,
1,,4.986476596968714e-06,,0.006185783538967371,,31949,
,,,,,4.986476715483887e-06,31999,
1,,4.986476596968714e-06,,0.005770782474428415,,31999,
,,,,,4.986476715483887e-06,32049,
1,,4.986476596968714e-06,,0.005904893856495619,,32049,
,,,,,4.986476715483887e-06,32099,
1,,4.986476596968714e-06,,0.005523701198399067,,32099,
,,,,,4.986476715483887e-06,32149,
1,,4.986476596968714e-06,,0.006171041633933783,,32149,
,,,,,4.986476715483887e-06,32199,
1,,4.986476596968714e-06,,0.005509776994585991,,32199,
,,,,,4.986476715483887e-06,32249,
1,,4.986476596968714e-06,,0.005931936204433441,,32249,
,,,,,4.986476715483887e-06,32299,
1,,4.986476596968714e-06,,0.005204083863645792,,32299,
,,,,,4.986476715483887e-06,32349,
1,,4.986476596968714e-06,,0.005715383682399988,,32349,
,,,,,4.986476715483887e-06,32399,
1,,4.986476596968714e-06,,0.0056645809672772884,,32399,
,,,,,4.986476715483887e-06,32449,
1,,4.986476596968714e-06,,0.00639472296461463,,32449,
,,,,,4.986476715483887e-06,32499,
1,,4.986476596968714e-06,,0.005599412601441145,,32499,
,,,,,4.986476715483887e-06,32549,
1,,4.986476596968714e-06,,0.005589556880295277,,32549,
,,,,,4.986476715483887e-06,32599,
1,,4.986476596968714e-06,,0.005909350235015154,,32599,
,,,,,4.986476715483887e-06,32649,
1,,4.986476596968714e-06,,0.00593476602807641,,32649,
,,,,,4.986476715483887e-06,32699,
1,,4.986476596968714e-06,,0.005323959048837423,,32699,
,,,,,4.986476715483887e-06,32749,
1,,4.986476596968714e-06,,0.005320720374584198,,32749,
,,,,,4.986476715483887e-06,32799,
1,,4.986476596968714e-06,,0.005487412214279175,,32799,
,,,,,4.986476715483887e-06,32849,
1,,4.986476596968714e-06,,0.005532787647098303,,32849,
,,,,,4.986476715483887e-06,32899,
1,,4.986476596968714e-06,,0.005347413010895252,,32899,
,,,,,4.986476715483887e-06,32949,
1,,4.986476596968714e-06,,0.0054133883677423,,32949,
,,,,,4.986476715483887e-06,32999,
1,,4.986476596968714e-06,,0.0054439702071249485,,32999,
,,,,,4.986476715483887e-06,33049,
1,,4.986476596968714e-06,,0.006179566960781813,,33049,
,,,,,4.986476715483887e-06,33099,
1,,4.986476596968714e-06,,0.005336413625627756,,33099,
,,,,,4.986476715483887e-06,33149,
1,,4.986476596968714e-06,,0.005729487631469965,,33149,
,,,,,4.986476715483887e-06,33199,
1,,4.986476596968714e-06,,0.0056396122090518475,,33199,
,,,,,4.986476715483887e-06,33249,
1,,4.986476596968714e-06,,0.005822471808642149,,33249,
,,,,,4.986476715483887e-06,33299,
1,,4.986476596968714e-06,,0.006039933767169714,,33299,
,,,,,4.986476715483887e-06,33349,
1,,4.986476596968714e-06,,0.0055499328300356865,,33349,
,,,,,4.986476715483887e-06,33399,
1,,4.986476596968714e-06,,0.0061026583425700665,,33399,
,,,,,4.986476715483887e-06,33449,
1,,4.986476596968714e-06,,0.006029389798641205,,33449,
,,,,,4.986476715483887e-06,33499,
1,,4.986476596968714e-06,,0.0047630565240979195,,33499,
,,,,,4.986476715483887e-06,33549,
1,,4.986476596968714e-06,,0.005740182939916849,,33549,
,,,,,4.986476715483887e-06,33599,
1,,4.986476596968714e-06,,0.005523115862160921,,33599,
,,,,,4.986476715483887e-06,33649,
1,,4.986476596968714e-06,,0.006099304649978876,,33649,
,,,,,4.986476715483887e-06,33699,
1,,4.986476596968714e-06,,0.0059549822472035885,,33699,
,,,,,4.986476715483887e-06,33749,
1,,4.986476596968714e-06,,0.005730540957301855,,33749,
,,,,,4.986476715483887e-06,33799,
1,,4.986476596968714e-06,,0.0055163889192044735,,33799,
,,,,,4.986476715483887e-06,33849,
1,,4.986476596968714e-06,,0.005960909184068441,,33849,
,,,,,4.986476715483887e-06,33899,
1,,4.986476596968714e-06,,0.005739106331020594,,33899,
,,,,,4.986476715483887e-06,33949,
1,,4.986476596968714e-06,,0.005542911123484373,,33949,
,,,,,4.986476715483887e-06,33999,
1,,4.986476596968714e-06,,0.005333458539098501,,33999,
,,,,,4.986476715483887e-06,34049,
1,,4.986476596968714e-06,,0.005372622516006231,,34049,
,,,,,4.986476715483887e-06,34099,
1,,4.986476596968714e-06,,0.0052290125750005245,,34099,
,,,,,4.986476715483887e-06,34149,
1,,4.986476596968714e-06,,0.006653158459812403,,34149,
,,,,,4.986476715483887e-06,34199,
1,,4.986476596968714e-06,,0.005473664496093988,,34199,
,,,,,4.986476715483887e-06,34249,
1,,4.986476596968714e-06,,0.005998366978019476,,34249,
,,,,,4.986476715483887e-06,34299,
1,,4.986476596968714e-06,,0.0059563349932432175,,34299,
,,,,,4.986476715483887e-06,34349,
1,,4.986476596968714e-06,,0.005281624849885702,,34349,
,,,,,4.986476715483887e-06,34399,
1,,4.986476596968714e-06,,0.005735790356993675,,34399,
,,,,,4.986476715483887e-06,34449,
1,,4.986476596968714e-06,,0.005272940266877413,,34449,
,,,,,4.986476715483887e-06,34499,
1,,4.986476596968714e-06,,0.005015821196138859,,34499,
,,,,,4.986476715483887e-06,34549,
1,,4.986476596968714e-06,,0.005645172670483589,,34549,
,,,,,4.986476715483887e-06,34599,
1,,4.986476596968714e-06,,0.005679191555827856,,34599,
,,,,,4.986476715483887e-06,34649,
1,,4.986476596968714e-06,,0.005821534898132086,,34649,
,,,,,4.986476715483887e-06,34699,
1,,4.986476596968714e-06,,0.005527110304683447,,34699,
,,,,,4.986476715483887e-06,34749,
1,,4.986476596968714e-06,,0.006523776333779097,,34749,
,,,,,4.986476715483887e-06,34799,
1,,4.986476596968714e-06,,0.005001773592084646,,34799,
,,,,,4.986476715483887e-06,34849,
1,,4.986476596968714e-06,,0.006533915642648935,,34849,
,,,,,4.986476715483887e-06,34899,
1,,4.986476596968714e-06,,0.005550762172788382,,34899,
,,,,,4.986476715483887e-06,34949,
1,,4.986476596968714e-06,,0.006274719722568989,,34949,
,,,,,4.986476715483887e-06,34999,
1,,4.986476596968714e-06,,0.005409186240285635,,34999,
,,,,,4.986476715483887e-06,35049,
1,,4.986476596968714e-06,,0.005305937957018614,,35049,
,,,,,4.986476715483887e-06,35099,
1,,4.986476596968714e-06,,0.005669723730534315,,35099,
,,,,,4.986476715483887e-06,35149,
1,,4.986476596968714e-06,,0.005558060947805643,,35149,
,,,,,4.986476715483887e-06,35199,
1,,4.986476596968714e-06,,0.005527331028133631,,35199,
,,,,,4.986476715483887e-06,35249,
1,,4.986476596968714e-06,,0.006420985795557499,,35249,
,,,,,4.986476715483887e-06,35299,
1,,4.986476596968714e-06,,0.005405344534665346,,35299,
,,,,,4.986476715483887e-06,35349,
1,,4.986476596968714e-06,,0.0058830915950238705,,35349,
,,,,,4.986476715483887e-06,35399,
1,,4.986476596968714e-06,,0.006009567063301802,,35399,
,,,,,4.986476715483887e-06,35449,
1,,4.986476596968714e-06,,0.005764174275100231,,35449,
,,,,,4.986476715483887e-06,35499,
1,,4.986476596968714e-06,,0.006281350739300251,,35499,
,,,,,4.986476715483887e-06,35549,
1,,4.986476596968714e-06,,0.005475989542901516,,35549,
,,,,,4.986476715483887e-06,35599,
1,,4.986476596968714e-06,,0.005572795402258635,,35599,
,,,,,4.986476715483887e-06,35649,
1,,4.986476596968714e-06,,0.004730761516839266,,35649,
,,,,,4.986476715483887e-06,35699,
1,,4.986476596968714e-06,,0.0049895551055669785,,35699,
,,,,,4.986476715483887e-06,35749,
1,,4.986476596968714e-06,,0.00548609858378768,,35749,
,,,,,4.986476715483887e-06,35799,
1,,4.986476596968714e-06,,0.005612519104033709,,35799,
,,,,,4.986476715483887e-06,35849,
1,,4.986476596968714e-06,,0.005828575696796179,,35849,
,,,,,4.986476715483887e-06,35899,
1,,4.986476596968714e-06,,0.005854158196598291,,35899,
,,,,,4.986476715483887e-06,35949,
1,,4.986476596968714e-06,,0.005295365117490292,,35949,
,,,,,4.986476715483887e-06,35999,
1,,4.986476596968714e-06,,0.005803064908832312,,35999,
,,,,,4.986476715483887e-06,36049,
1,,4.986476596968714e-06,,0.005441650748252869,,36049,
,,,,,4.986476715483887e-06,36099,
1,,4.986476596968714e-06,,0.005545023828744888,,36099,
,,,,,4.986476715483887e-06,36149,
1,,4.986476596968714e-06,,0.00521266832947731,,36149,
,,,,,4.986476715483887e-06,36199,
1,,4.986476596968714e-06,,0.005469392519444227,,36199,
,,,,,4.986476715483887e-06,36249,
1,,4.986476596968714e-06,,0.006370273418724537,,36249,
,,,,,4.986476715483887e-06,36299,
1,,4.986476596968714e-06,,0.005287598352879286,,36299,
,,,,,4.986476715483887e-06,36349,
1,,4.986476596968714e-06,,0.005754998419433832,,36349,
,,,,,4.986476715483887e-06,36399,
1,,4.986476596968714e-06,,0.0048278928734362125,,36399,
,,,,,4.986476715483887e-06,36449,
1,,4.986476596968714e-06,,0.006459298077970743,,36449,
,,,,,4.986476715483887e-06,36499,
1,,4.986476596968714e-06,,0.005683016963303089,,36499,
,,,,,4.986476715483887e-06,36549,
1,,4.986476596968714e-06,,0.0055501703172922134,,36549,
,,,,,4.986476715483887e-06,36599,
1,,4.986476596968714e-06,,0.005617594812065363,,36599,
,,,,,4.986476715483887e-06,36649,
1,,4.986476596968714e-06,,0.005001741927117109,,36649,
,,,,,4.986476715483887e-06,36699,
1,,4.986476596968714e-06,,0.005753058474510908,,36699,
,,,,,4.986476715483887e-06,36749,
1,,4.986476596968714e-06,,0.005674304906278849,,36749,
,,,,,4.986476715483887e-06,36799,
1,,4.986476596968714e-06,,0.0059684086591005325,,36799,
,,,,,4.986476715483887e-06,36849,
1,,4.986476596968714e-06,,0.005615487229079008,,36849,
,,,,,4.986476715483887e-06,36899,
1,,4.986476596968714e-06,,0.005224657244980335,,36899,
,,,,,4.986476715483887e-06,36949,
1,,4.986476596968714e-06,,0.005084817297756672,,36949,
,,,,,4.986476715483887e-06,36999,
1,,4.986476596968714e-06,,0.006640325766056776,,36999,
,,,,,4.986476715483887e-06,37049,
1,,4.986476596968714e-06,,0.005042573902755976,,37049,
,,,,,4.986476715483887e-06,37099,
1,,4.986476596968714e-06,,0.00586856110021472,,37099,
,,,,,4.986476715483887e-06,37149,
1,,4.986476596968714e-06,,0.005186503287404776,,37149,
,,,,,4.986476715483887e-06,37199,
1,,4.986476596968714e-06,,0.0049337646923959255,,37199,
,,,,,4.986476715483887e-06,37249,
1,,4.986476596968714e-06,,0.00541648780927062,,37249,
,,,,,4.986476715483887e-06,37299,
1,,4.986476596968714e-06,,0.005753349047154188,,37299,
,,,,,4.986476715483887e-06,37349,
1,,4.986476596968714e-06,,0.005486772395670414,,37349,
,,,,,4.986476715483887e-06,37399,
1,,4.986476596968714e-06,,0.005661360453814268,,37399,
,,,,,4.986476715483887e-06,37449,
1,,4.986476596968714e-06,,0.006421217229217291,,37449,
,,,,,4.986476715483887e-06,37499,
1,,4.986476596968714e-06,,0.005068969912827015,,37499,
,,,,,4.986476715483887e-06,37549,
1,,4.986476596968714e-06,,0.006402027793228626,,37549,
,,,,,4.986476715483887e-06,37599,
1,,4.986476596968714e-06,,0.005115753971040249,,37599,
,,,,,4.986476715483887e-06,37649,
1,,4.986476596968714e-06,,0.005293629132211208,,37649,
,,,,,4.986476715483887e-06,37699,
1,,4.986476596968714e-06,,0.005713572259992361,,37699,
,,,,,4.986476715483887e-06,37749,
1,,4.986476596968714e-06,,0.005075828637927771,,37749,
,,,,,4.986476715483887e-06,37799,
1,,4.986476596968714e-06,,0.0057013011537492275,,37799,
,,,,,4.986476715483887e-06,37849,
1,,4.986476596968714e-06,,0.005548309069126844,,37849,
,,,,,4.986476715483887e-06,37899,
1,,4.986476596968714e-06,,0.004764135926961899,,37899,
,,,,,4.986476715483887e-06,37949,
1,,4.986476596968714e-06,,0.005267362575978041,,37949,
,,,,,4.986476715483887e-06,37999,
1,,4.986476596968714e-06,,0.005809049587696791,,37999,
,,,,,4.986476715483887e-06,38049,
1,,4.986476596968714e-06,,0.005413187202066183,,38049,
,,,,,4.986476715483887e-06,38099,
1,,4.986476596968714e-06,,0.006407073233276606,,38099,
,,,,,4.986476715483887e-06,38149,
1,,4.986476596968714e-06,,0.0060075619257986546,,38149,
,,,,,4.986476715483887e-06,38199,
1,,4.986476596968714e-06,,0.00518631050363183,,38199,
,,,,,4.986476715483887e-06,38249,
1,,4.986476596968714e-06,,0.005079419817775488,,38249,
,,,,,4.986476715483887e-06,38299,
1,,4.986476596968714e-06,,0.00592063507065177,,38299,
,,,,,4.986476715483887e-06,38349,
1,,4.986476596968714e-06,,0.005187134258449078,,38349,
,,,,,4.986476715483887e-06,38399,
1,,4.986476596968714e-06,,0.005487146321684122,,38399,
,,,,,4.986476715483887e-06,38449,
1,,4.986476596968714e-06,,0.006161526311188936,,38449,
,,,,,4.986476715483887e-06,38499,
1,,4.986476596968714e-06,,0.0056397500447928905,,38499,
,,,,,4.986476715483887e-06,38549,
1,,4.986476596968714e-06,,0.005561318248510361,,38549,
,,,,,4.986476715483887e-06,38599,
1,,4.986476596968714e-06,,0.005753423552960157,,38599,
,,,,,4.986476715483887e-06,38649,
1,,4.986476596968714e-06,,0.00561170419678092,,38649,
,,,,,4.986476715483887e-06,38699,
1,,4.986476596968714e-06,,0.005150350276380777,,38699,
,,,,,4.986476715483887e-06,38749,
1,,4.986476596968714e-06,,0.0055308872833848,,38749,
,,,,,4.986476715483887e-06,38799,
1,,4.986476596968714e-06,,0.00539308600127697,,38799,
,,,,,4.986476715483887e-06,38849,
1,,4.986476596968714e-06,,0.005138246808201075,,38849,
,,,,,4.986476715483887e-06,38899,
1,,4.986476596968714e-06,,0.0054456009529531,,38899,
,,,,,4.986476715483887e-06,38949,
1,,4.986476596968714e-06,,0.005423645954579115,,38949,
,,,,,4.986476715483887e-06,38999,
1,,4.986476596968714e-06,,0.00544169032946229,,38999,
,,,,,4.986476715483887e-06,39049,
1,,4.986476596968714e-06,,0.0053261504508554935,,39049,
,,,,,4.986476715483887e-06,39099,
1,,4.986476596968714e-06,,0.0054231625981628895,,39099,
,,,,,4.986476715483887e-06,39149,
1,,4.986476596968714e-06,,0.005390795413404703,,39149,
,,,,,4.986476715483887e-06,39199,
1,,4.986476596968714e-06,,0.0056972140446305275,,39199,
,,,,,4.986476715483887e-06,39249,
1,,4.986476596968714e-06,,0.005199562758207321,,39249,
,,,,,4.986476715483887e-06,39299,
1,,4.986476596968714e-06,,0.005760931875556707,,39299,
,,,,,4.986476715483887e-06,39349,
1,,4.986476596968714e-06,,0.005982121452689171,,39349,
,,,,,4.986476715483887e-06,39399,
1,,4.986476596968714e-06,,0.005436388775706291,,39399,
,,,,,4.986476715483887e-06,39449,
1,,4.986476596968714e-06,,0.005182977300137281,,39449,
,,,,,4.986476715483887e-06,39499,
1,,4.986476596968714e-06,,0.004913573153316975,,39499,
,,,,,4.986476715483887e-06,39549,
1,,4.986476596968714e-06,,0.005224972497671843,,39549,
,,,,,4.986476715483887e-06,39599,
1,,4.986476596968714e-06,,0.005110143218189478,,39599,
,,,,,4.986476715483887e-06,39649,
1,,4.986476596968714e-06,,0.005611772183328867,,39649,
,,,,,4.986476715483887e-06,39699,
1,,4.986476596968714e-06,,0.005906473845243454,,39699,
,,,,,4.986476715483887e-06,39749,
1,,4.986476596968714e-06,,0.0061340718530118465,,39749,
,,,,,4.986476715483887e-06,39799,
1,,4.986476596968714e-06,,0.005827742628753185,,39799,
,,,,,4.986476715483887e-06,39849,
1,,4.986476596968714e-06,,0.0063710748217999935,,39849,
,,,,,4.986476715483887e-06,39899,
1,,4.986476596968714e-06,,0.0058190301060676575,,39899,
,,,,,4.986476715483887e-06,39949,
1,,4.986476596968714e-06,,0.006380613427609205,,39949,
,,,,,4.986476715483887e-06,39999,
1,,4.986476596968714e-06,,0.0056437416933476925,,39999,
,,,,,4.986476715483887e-06,40049,
1,,4.986476596968714e-06,,0.004782931413501501,,40049,
,,,,,4.986476715483887e-06,40099,
1,,4.986476596968714e-06,,0.005768740549683571,,40099,
,,,,,4.986476715483887e-06,40149,
1,,4.986476596968714e-06,,0.005640737246721983,,40149,
,,,,,4.986476715483887e-06,40199,
1,,4.986476596968714e-06,,0.005642703268676996,,40199,
,,,,,4.986476715483887e-06,40249,
1,,4.986476596968714e-06,,0.005614019464701414,,40249,
,,,,,4.986476715483887e-06,40299,
1,,4.986476596968714e-06,,0.006031096447259188,,40299,
,,,,,4.986476715483887e-06,40349,
1,,4.986476596968714e-06,,0.0063493563793599606,,40349,
,,,,,4.986476715483887e-06,40399,
1,,4.986476596968714e-06,,0.005462457425892353,,40399,
,,,,,4.986476715483887e-06,40449,
1,,4.986476596968714e-06,,0.005519793834537268,,40449,
,,,,,4.986476715483887e-06,40499,
1,,4.986476596968714e-06,,0.005512850824743509,,40499,
,,,,,4.986476715483887e-06,40549,
1,,4.986476596968714e-06,,0.005115083884447813,,40549,
,,,,,4.986476715483887e-06,40599,
1,,4.986476596968714e-06,,0.006063637789338827,,40599,
,,,,,4.986476715483887e-06,40649,
1,,4.986476596968714e-06,,0.005516709294170141,,40649,
,,,,,4.986476715483887e-06,40699,
1,,4.986476596968714e-06,,0.005091701168566942,,40699,
,,,,,4.986476715483887e-06,40749,
1,,4.986476596968714e-06,,0.005214179400354624,,40749,
,,,,,4.986476715483887e-06,40799,
1,,4.986476596968714e-06,,0.005613332148641348,,40799,
,,,,,4.986476715483887e-06,40849,
1,,4.986476596968714e-06,,0.005112141370773315,,40849,
,,,,,4.986476715483887e-06,40899,
1,,4.986476596968714e-06,,0.005278083961457014,,40899,
,,,,,4.986476715483887e-06,40949,
1,,4.986476596968714e-06,,0.005385000724345446,,40949,
,,,,,4.986476715483887e-06,40999,
1,,4.986476596968714e-06,,0.0057290904223918915,,40999,
,,,,,4.986476715483887e-06,41049,
1,,4.986476596968714e-06,,0.005462548229843378,,41049,
,,,,,4.986476715483887e-06,41099,
1,,4.986476596968714e-06,,0.004894589073956013,,41099,
,,,,,4.986476715483887e-06,41149,
1,,4.986476596968714e-06,,0.005854200106114149,,41149,
,,,,,4.986476715483887e-06,41199,
1,,4.986476596968714e-06,,0.005839050747454166,,41199,
,,,,,4.986476715483887e-06,41249,
1,,4.986476596968714e-06,,0.005238250829279423,,41249,
,,,,,4.986476715483887e-06,41299,
1,,4.986476596968714e-06,,0.005886302329599857,,41299,
,,,,,4.986476715483887e-06,41349,
1,,4.986476596968714e-06,,0.005159678868949413,,41349,
,,,,,4.986476715483887e-06,41399,
1,,4.986476596968714e-06,,0.005624699406325817,,41399,
,,,,,4.986476715483887e-06,41449,
1,,4.986476596968714e-06,,0.005255536641925573,,41449,
,,,,,4.986476715483887e-06,41499,
1,,4.986476596968714e-06,,0.005926565732806921,,41499,
,,,,,4.986476715483887e-06,41549,
1,,4.986476596968714e-06,,0.00590150710195303,,41549,
,,,,,4.986476715483887e-06,41599,
1,,4.986476596968714e-06,,0.005818474106490612,,41599,
,,,,,4.986476715483887e-06,41649,
1,,4.986476596968714e-06,,0.005907190963625908,,41649,
,,,,,4.986476715483887e-06,41699,
1,,4.986476596968714e-06,,0.006768479943275452,,41699,
,,,,,4.986476715483887e-06,41749,
1,,4.986476596968714e-06,,0.005197024438530207,,41749,
,,,,,4.986476715483887e-06,41799,
1,,4.986476596968714e-06,,0.006127553526312113,,41799,
,,,,,4.986476715483887e-06,41849,
1,,4.986476596968714e-06,,0.005249194800853729,,41849,
,,,,,4.986476715483887e-06,41899,
1,,4.986476596968714e-06,,0.005278697703033686,,41899,
,,,,,4.986476715483887e-06,41949,
1,,4.986476596968714e-06,,0.0057336315512657166,,41949,
,,,,,4.986476715483887e-06,41999,
1,,4.986476596968714e-06,,0.006005219649523497,,41999,
,,,,,4.986476715483887e-06,42049,
1,,4.986476596968714e-06,,0.006060317158699036,,42049,
,,,,,4.986476715483887e-06,42099,
1,,4.986476596968714e-06,,0.006065249443054199,,42099,
,,,,,4.986476715483887e-06,42149,
1,,4.986476596968714e-06,,0.005479493178427219,,42149,
,,,,,4.986476715483887e-06,42199,
1,,4.986476596968714e-06,,0.005307762883603573,,42199,
,,,,,4.986476715483887e-06,42249,
1,,4.986476596968714e-06,,0.0057138060219585896,,42249,
,,,,,4.986476715483887e-06,42299,
1,,4.986476596968714e-06,,0.005639287177473307,,42299,
,,,,,4.986476715483887e-06,42349,
1,,4.986476596968714e-06,,0.005382764618843794,,42349,
,,,,,4.986476715483887e-06,42399,
1,,4.986476596968714e-06,,0.005215218756347895,,42399,
,,,,,4.986476715483887e-06,42449,
1,,4.986476596968714e-06,,0.005918657872825861,,42449,
,,,,,4.986476715483887e-06,42499,
1,,4.986476596968714e-06,,0.005024959798902273,,42499,
,,,,,4.986476715483887e-06,42549,
1,,4.986476596968714e-06,,0.005592103581875563,,42549,
,,,,,4.986476715483887e-06,42599,
1,,4.986476596968714e-06,,0.005860477220267057,,42599,
,,,,,4.986476715483887e-06,42649,
1,,4.986476596968714e-06,,0.005583948455750942,,42649,
,,,,,4.986476715483887e-06,42699,
1,,4.986476596968714e-06,,0.0051704454235732555,,42699,
,,,,,4.986476715483887e-06,42749,
1,,4.986476596968714e-06,,0.005574172828346491,,42749,
,,,,,4.986476715483887e-06,42799,
1,,4.986476596968714e-06,,0.005544350948184729,,42799,
,,,,,4.986476715483887e-06,42849,
1,,4.986476596968714e-06,,0.005219059530645609,,42849,
,,,,,4.986476715483887e-06,42899,
1,,4.986476596968714e-06,,0.00620592525228858,,42899,
,,,,,4.986476715483887e-06,42949,
1,,4.986476596968714e-06,,0.005532860290259123,,42949,
,,,,,4.986476715483887e-06,42999,
1,,4.986476596968714e-06,,0.0052322386763989925,,42999,
,,,,,4.986476715483887e-06,43049,
1,,4.986476596968714e-06,,0.005740835797041655,,43049,
,,,,,4.986476715483887e-06,43099,
1,,4.986476596968714e-06,,0.005944050848484039,,43099,
,,,,,4.986476715483887e-06,43149,
1,,4.986476596968714e-06,,0.0053553590551018715,,43149,
,,,,,4.986476715483887e-06,43199,
1,,4.986476596968714e-06,,0.005591381341218948,,43199,
,,,,,4.986476715483887e-06,43249,
1,,4.986476596968714e-06,,0.006274405401200056,,43249,
,,,,,4.986476715483887e-06,43299,
1,,4.986476596968714e-06,,0.005952581763267517,,43299,
,,,,,4.986476715483887e-06,43349,
1,,4.986476596968714e-06,,0.006155988667160273,,43349,
,,,,,4.986476715483887e-06,43399,
1,,4.986476596968714e-06,,0.005482196342200041,,43399,
,,,,,4.986476715483887e-06,43449,
1,,4.986476596968714e-06,,0.005181404761970043,,43449,
,,,,,4.986476715483887e-06,43499,
1,,4.986476596968714e-06,,0.005457624327391386,,43499,
,,,,,4.986476715483887e-06,43549,
1,,4.986476596968714e-06,,0.005612550303339958,,43549,
,,,,,4.986476715483887e-06,43599,
1,,4.986476596968714e-06,,0.00505870534107089,,43599,
,,,,,4.986476715483887e-06,43649,
1,,4.986476596968714e-06,,0.0060627213679254055,,43649,
,,,,,4.986476715483887e-06,43699,
1,,4.986476596968714e-06,,0.006725379265844822,,43699,
,,,,,4.986476715483887e-06,43749,
1,,4.986476596968714e-06,,0.005483497865498066,,43749,
,,,,,4.986476715483887e-06,43799,
1,,4.986476596968714e-06,,0.005226415116339922,,43799,
,,,,,4.986476715483887e-06,43849,
1,,4.986476596968714e-06,,0.005821271799504757,,43849,
,,,,,4.986476715483887e-06,43899,
1,,4.986476596968714e-06,,0.005185050889849663,,43899,
,,,,,4.986476715483887e-06,43949,
1,,4.986476596968714e-06,,0.005936155095696449,,43949,
,,,,,4.986476715483887e-06,43999,
1,,4.986476596968714e-06,,0.006790318991988897,,43999,
,,,,,4.986476715483887e-06,44049,
1,,4.986476596968714e-06,,0.005244193132966757,,44049,
,,,,,4.986476715483887e-06,44099,
1,,4.986476596968714e-06,,0.005721201188862324,,44099,
,,,,,4.986476715483887e-06,44149,
1,,4.986476596968714e-06,,0.005846675019711256,,44149,
,,,,,4.986476715483887e-06,44199,
1,,4.986476596968714e-06,,0.005487674381583929,,44199,
,,,,,4.986476715483887e-06,44249,
1,,4.986476596968714e-06,,0.00546657619997859,,44249,
,,,,,4.986476715483887e-06,44299,
1,,4.986476596968714e-06,,0.005313850473612547,,44299,
,,,,,4.986476715483887e-06,44349,
1,,4.986476596968714e-06,,0.005509076174348593,,44349,
,,,,,4.986476715483887e-06,44399,
1,,4.986476596968714e-06,,0.005461358465254307,,44399,
,,,,,4.986476715483887e-06,44449,
1,,4.986476596968714e-06,,0.005394305568188429,,44449,
,,,,,4.986476715483887e-06,44499,
1,,4.986476596968714e-06,,0.006102027837187052,,44499,
,,,,,4.986476715483887e-06,44549,
1,,4.986476596968714e-06,,0.005947529803961515,,44549,
,,,,,4.986476715483887e-06,44599,
1,,4.986476596968714e-06,,0.005376037210226059,,44599,
,,,,,4.986476715483887e-06,44649,
1,,4.986476596968714e-06,,0.00667465478181839,,44649,
,,,,,4.986476715483887e-06,44699,
1,,4.986476596968714e-06,,0.005762593355029821,,44699,
,,,,,4.986476715483887e-06,44749,
1,,4.986476596968714e-06,,0.0050807977095246315,,44749,
,,,,,4.986476715483887e-06,44799,
1,,4.986476596968714e-06,,0.005475996527820826,,44799,
1,,,,,,44799,0.0037647890858352184
1,4.987017291568918e-06,,0.00560131436213851,,,44799,
,,,,,4.879385241571818e-06,44849,
2,,4.879385414824355e-06,,0.006524968426674604,,44849,
,,,,,4.879385241571818e-06,44899,
2,,4.879385414824355e-06,,0.005401402711868286,,44899,
,,,,,4.879385241571818e-06,44949,
2,,4.879385414824355e-06,,0.0054637230932712555,,44949,
,,,,,4.879385241571818e-06,44999,
2,,4.879385414824355e-06,,0.005868338048458099,,44999,
,,,,,4.879385241571818e-06,45049,
2,,4.879385414824355e-06,,0.005506432615220547,,45049,
,,,,,4.879385241571818e-06,45099,
2,,4.879385414824355e-06,,0.006374552380293608,,45099,
,,,,,4.879385241571818e-06,45149,
2,,4.879385414824355e-06,,0.0055021061562001705,,45149,
