epoch,learning_rate_epoch,learning_rate_step,loss_epoch,loss_step,lr-SGD,step,val_loss
,,,,,2.917077353580624e-06,13899,
2,,2.91707738142577e-06,,4.961724243912613e-06,,13899,
,,,,,2.917077353580624e-06,13949,
2,,2.91707738142577e-06,,6.2128438003128394e-06,,13949,
,,,,,2.917077353580624e-06,13999,
2,,2.91707738142577e-06,,6.747094175807433e-06,,13999,
,,,,,2.917077353580624e-06,14049,
2,,2.91707738142577e-06,,6.652022420894355e-06,,14049,
,,,,,2.917077353580624e-06,14099,
2,,2.91707738142577e-06,,6.2186272771214135e-06,,14099,
,,,,,2.917077353580624e-06,14149,
2,,2.91707738142577e-06,,6.507954822154716e-06,,14149,
,,,,,2.917077353580624e-06,14199,
2,,2.91707738142577e-06,,4.210206498100888e-06,,14199,
,,,,,2.917077353580624e-06,14249,
2,,2.91707738142577e-06,,5.682401024387218e-06,,14249,
,,,,,2.917077353580624e-06,14299,
2,,2.91707738142577e-06,,6.548043529619463e-06,,14299,
,,,,,2.917077353580624e-06,14349,
2,,2.91707738142577e-06,,4.597764018399175e-06,,14349,
,,,,,2.917077353580624e-06,14399,
2,,2.91707738142577e-06,,6.479849616880529e-06,,14399,
,,,,,2.917077353580624e-06,14449,
2,,2.91707738142577e-06,,7.457041192537872e-06,,14449,
,,,,,2.917077353580624e-06,14499,
2,,2.91707738142577e-06,,5.682813025487121e-06,,14499,
,,,,,2.917077353580624e-06,14549,
2,,2.91707738142577e-06,,5.560391400649678e-06,,14549,
,,,,,2.917077353580624e-06,14599,
2,,2.91707738142577e-06,,5.457014140120009e-06,,14599,
,,,,,2.917077353580624e-06,14649,
2,,2.91707738142577e-06,,6.652759111602791e-06,,14649,
,,,,,2.917077353580624e-06,14699,
2,,2.91707738142577e-06,,6.974646566959564e-06,,14699,
,,,,,2.917077353580624e-06,14749,
2,,2.91707738142577e-06,,5.678426987287821e-06,,14749,
,,,,,2.917077353580624e-06,14799,
2,,2.91707738142577e-06,,4.485084900807124e-06,,14799,
,,,,,2.917077353580624e-06,14849,
2,,2.91707738142577e-06,,6.2723584051127546e-06,,14849,
,,,,,2.917077353580624e-06,14899,
2,,2.91707738142577e-06,,6.480976026068674e-06,,14899,
,,,,,2.917077353580624e-06,14949,
2,,2.91707738142577e-06,,5.631590738630621e-06,,14949,
,,,,,2.917077353580624e-06,14999,
2,,2.91707738142577e-06,,7.564735369669506e-06,,14999,
,,,,,2.917077353580624e-06,15049,
2,,2.91707738142577e-06,,6.059740826458437e-06,,15049,
,,,,,2.917077353580624e-06,15099,
2,,2.91707738142577e-06,,6.4962960095726885e-06,,15099,
,,,,,2.917077353580624e-06,15149,
2,,2.91707738142577e-06,,5.606403192359721e-06,,15149,
,,,,,2.917077353580624e-06,15199,
2,,2.91707738142577e-06,,4.844089289690601e-06,,15199,
,,,,,2.917077353580624e-06,15249,
2,,2.91707738142577e-06,,6.95663857186446e-06,,15249,
,,,,,2.917077353580624e-06,15299,
2,,2.91707738142577e-06,,6.294269041973166e-06,,15299,
,,,,,2.917077353580624e-06,15349,
2,,2.91707738142577e-06,,5.795738616143353e-06,,15349,
,,,,,2.917077353580624e-06,15399,
2,,2.91707738142577e-06,,5.416351086751092e-06,,15399,
,,,,,2.917077353580624e-06,15449,
2,,2.91707738142577e-06,,6.846381438663229e-06,,15449,
,,,,,2.917077353580624e-06,15499,
2,,2.91707738142577e-06,,6.615124675590778e-06,,15499,
,,,,,2.917077353580624e-06,15549,
2,,2.91707738142577e-06,,5.7384695537621155e-06,,15549,
,,,,,2.917077353580624e-06,15599,
2,,2.91707738142577e-06,,4.8340857574658e-06,,15599,
,,,,,2.917077353580624e-06,15649,
2,,2.91707738142577e-06,,5.629354745906312e-06,,15649,
,,,,,2.917077353580624e-06,15699,
2,,2.91707738142577e-06,,5.060609964857576e-06,,15699,
,,,,,2.917077353580624e-06,15749,
2,,2.91707738142577e-06,,5.257321845419938e-06,,15749,
,,,,,2.917077353580624e-06,15799,
2,,2.91707738142577e-06,,4.581726443575462e-06,,15799,
,,,,,2.917077353580624e-06,15849,
2,,2.91707738142577e-06,,5.408850938692922e-06,,15849,
,,,,,2.917077353580624e-06,15899,
2,,2.91707738142577e-06,,6.326345101115294e-06,,15899,
,,,,,2.917077353580624e-06,15949,
2,,2.91707738142577e-06,,7.0172995947359595e-06,,15949,
,,,,,2.917077353580624e-06,15999,
2,,2.91707738142577e-06,,7.781512977089733e-06,,15999,
,,,,,2.917077353580624e-06,16049,
2,,2.91707738142577e-06,,6.526541710627498e-06,,16049,
,,,,,2.917077353580624e-06,16099,
2,,2.91707738142577e-06,,6.359844064718345e-06,,16099,
,,,,,2.917077353580624e-06,16149,
2,,2.91707738142577e-06,,7.026847924862523e-06,,16149,
,,,,,2.917077353580624e-06,16199,
2,,2.91707738142577e-06,,5.320685886545107e-06,,16199,
,,,,,2.917077353580624e-06,16249,
2,,2.91707738142577e-06,,4.435850769368699e-06,,16249,
,,,,,2.917077353580624e-06,16299,
2,,2.91707738142577e-06,,4.6780896809650585e-06,,16299,
,,,,,2.917077353580624e-06,16349,
2,,2.91707738142577e-06,,5.14094608661253e-06,,16349,
,,,,,2.917077353580624e-06,16399,
2,,2.91707738142577e-06,,6.51596974421409e-06,,16399,
,,,,,2.917077353580624e-06,16449,
2,,2.91707738142577e-06,,5.159599822945893e-06,,16449,
,,,,,2.917077353580624e-06,16499,
2,,2.91707738142577e-06,,5.713749942515278e-06,,16499,
,,,,,2.917077353580624e-06,16549,
2,,2.91707738142577e-06,,5.871198936802102e-06,,16549,
,,,,,2.917077353580624e-06,16599,
2,,2.91707738142577e-06,,6.2192839322960936e-06,,16599,
,,,,,2.917077353580624e-06,16649,
2,,2.91707738142577e-06,,5.3679013944929466e-06,,16649,
,,,,,2.917077353580624e-06,16699,
2,,2.91707738142577e-06,,6.990663678152487e-06,,16699,
,,,,,2.917077353580624e-06,16749,
2,,2.91707738142577e-06,,6.1004825511190575e-06,,16749,
,,,,,2.917077353580624e-06,16799,
2,,2.91707738142577e-06,,5.5009622883517295e-06,,16799,
,,,,,2.917077353580624e-06,16849,
2,,2.91707738142577e-06,,5.874380349268904e-06,,16849,
,,,,,2.917077353580624e-06,16899,
2,,2.91707738142577e-06,,6.380495506164152e-06,,16899,
,,,,,2.917077353580624e-06,16949,
2,,2.91707738142577e-06,,4.621689640771365e-06,,16949,
,,,,,2.917077353580624e-06,16999,
2,,2.91707738142577e-06,,6.10002734902082e-06,,16999,
2,,,,,,17039,0.015419063158333302
2,2.9171203550504288e-06,,5.840862741024466e-06,,,17039,
,,,,,2.7737957406927876e-06,17049,
3,,2.7737958134821383e-06,,6.951181603653822e-06,,17049,
,,,,,2.7737957406927876e-06,17099,
3,,2.7737958134821383e-06,,5.231087470747298e-06,,17099,
,,,,,2.7737957406927876e-06,17149,
3,,2.7737958134821383e-06,,6.861353995191166e-06,,17149,
,,,,,2.7737957406927876e-06,17199,
3,,2.7737958134821383e-06,,6.0189017858647276e-06,,17199,
